episode,query_molecule_id,query_index,true_label,predicted_label,correct,distance_to_class_0_prototype,distance_to_class_1_prototype,distance_gap
34,BACE_20,19,1,1,1,54.106964111328125,53.03877639770508,1.0681877136230469
34,BACE_52,51,1,0,0,35.12068176269531,49.138877868652344,14.018196105957031
34,BACE_88,87,1,1,1,141.62867736816406,118.29683685302734,23.33184051513672
34,BACE_235,208,1,0,0,58.755191802978516,69.10458374023438,10.34939193725586
34,BACE_266,239,1,0,0,36.91825485229492,66.24608612060547,29.327831268310547
35,BACE_117,115,0,1,0,72.2321548461914,49.25942611694336,22.972728729248047
35,BACE_158,156,0,0,1,40.679500579833984,65.25704193115234,24.57754135131836
35,BACE_145,143,0,1,0,37.94860076904297,33.23569107055664,4.712909698486328
35,BACE_141,139,0,1,0,50.967323303222656,48.853271484375,2.1140518188476562
35,BACE_168,166,0,1,0,64.3054428100586,62.19942092895508,2.1060218811035156
35,BACE_253,226,1,1,1,69.14838409423828,66.61986541748047,2.5285186767578125
35,BACE_247,220,1,0,0,49.43495559692383,51.328887939453125,1.8939323425292969
35,BACE_74,73,1,0,0,51.950538635253906,56.93723678588867,4.986698150634766
35,BACE_93,92,1,0,0,48.145965576171875,58.5953369140625,10.449371337890625
35,BACE_261,234,1,1,1,69.95733642578125,64.97288513183594,4.9844512939453125
36,BACE_152,150,0,0,1,51.49353790283203,52.5150260925293,1.0214881896972656
36,BACE_147,145,0,1,0,53.9590950012207,45.92539596557617,8.033699035644531
36,BACE_124,122,0,0,1,28.39385414123535,41.721656799316406,13.327802658081055
36,BACE_171,169,0,0,1,26.93124008178711,47.2728385925293,20.341598510742188
36,BACE_118,116,0,0,1,54.98556900024414,58.880950927734375,3.8953819274902344
36,BACE_47,46,1,1,1,56.02780532836914,54.52025604248047,1.5075492858886719
36,BACE_234,207,1,1,1,55.34477996826172,46.883453369140625,8.461326599121094
36,BACE_60,59,1,1,1,66.13716888427734,61.97749710083008,4.159671783447266
36,BACE_247,220,1,0,0,38.861976623535156,39.461341857910156,0.599365234375
36,BACE_63,62,1,1,1,51.81685256958008,26.865497589111328,24.95135498046875
37,BACE_137,135,0,1,0,65.16902923583984,50.931636810302734,14.23739242553711
37,BACE_159,157,0,0,1,36.78057098388672,60.27006530761719,23.48949432373047
37,BACE_104,102,0,1,0,48.27309799194336,36.05193328857422,12.22116470336914
37,BACE_169,167,0,1,0,36.283653259277344,28.454540252685547,7.829113006591797
37,BACE_154,152,0,1,0,27.108190536499023,26.561437606811523,0.5467529296875
37,BACE_64,63,1,1,1,65.48175048828125,44.66485595703125,20.81689453125
37,BACE_267,240,1,0,0,36.53318786621094,51.15134811401367,14.618160247802734
37,BACE_235,208,1,0,0,47.72713851928711,55.44873046875,7.721591949462891
37,BACE_23,22,1,1,1,55.82785415649414,39.49485778808594,16.332996368408203
37,BACE_2,1,1,1,1,85.10584259033203,61.59061813354492,23.51522445678711
38,BACE_139,137,0,0,1,31.41350746154785,56.049766540527344,24.636259078979492
38,BACE_109,107,0,1,0,124.45233917236328,99.2496566772461,25.202682495117188
38,BACE_152,150,0,0,1,58.8546142578125,62.376922607421875,3.522308349609375
38,BACE_204,202,0,0,1,28.39043426513672,50.802547454833984,22.412113189697266
38,BACE_182,180,0,0,1,37.571590423583984,53.33139419555664,15.759803771972656
38,BACE_19,18,1,1,1,54.53554153442383,27.307050704956055,27.228490829467773
38,BACE_258,231,1,0,0,52.22772979736328,69.2083740234375,16.98064422607422
38,BACE_11,10,1,1,1,62.43641662597656,29.07828140258789,33.35813522338867
38,BACE_31,30,1,1,1,107.94913482666016,74.0832290649414,33.86590576171875
38,BACE_257,230,1,0,0,81.60293579101562,86.53138732910156,4.9284515380859375
39,BACE_145,143,0,1,0,42.591148376464844,41.94627380371094,0.6448745727539062
39,BACE_173,171,0,0,1,46.439937591552734,51.458194732666016,5.018257141113281
39,BACE_187,185,0,0,1,29.53119468688965,46.55900955200195,17.027814865112305
39,BACE_188,186,0,0,1,29.777551651000977,49.2618408203125,19.484289169311523
39,BACE_200,198,0,0,1,47.84003829956055,68.16140747070312,20.321369171142578
39,BACE_12,11,1,1,1,32.084678649902344,32.01995849609375,0.06472015380859375
39,BACE_22,21,1,1,1,51.187408447265625,41.86827850341797,9.319129943847656
39,BACE_46,45,1,0,0,41.2393684387207,51.28484344482422,10.045475006103516
39,BACE_47,46,1,0,0,51.25034713745117,60.68404006958008,9.433692932128906
39,BACE_57,56,1,0,0,74.87643432617188,82.6236801147461,7.747245788574219
40,BACE_204,202,0,1,0,87.52948760986328,45.165130615234375,42.364356994628906
40,BACE_103,101,0,1,0,84.97456359863281,64.65098571777344,20.323577880859375
40,BACE_177,175,0,1,0,86.55293273925781,43.15707015991211,43.3958625793457
40,BACE_145,143,0,1,0,64.34546661376953,41.13694763183594,23.208518981933594
40,BACE_168,166,0,1,0,101.9942855834961,58.03595733642578,43.95832824707031
40,BACE_63,62,1,1,1,68.47921752929688,41.899696350097656,26.57952117919922
40,BACE_261,234,1,1,1,87.74613189697266,52.54831314086914,35.197818756103516
40,BACE_100,98,1,1,1,78.04239654541016,44.776065826416016,33.26633071899414
40,BACE_19,18,1,1,1,60.66046142578125,39.53514862060547,21.12531280517578
40,BACE_267,240,1,1,1,86.48627471923828,42.087158203125,44.39911651611328
41,BACE_133,131,0,0,1,44.85005569458008,53.584373474121094,8.734317779541016
41,BACE_154,152,0,0,1,23.137989044189453,38.58338928222656,15.44540023803711
41,BACE_130,128,0,1,0,56.249996185302734,55.67819595336914,0.5718002319335938
41,BACE_107,105,0,1,0,80.82664489746094,79.76252746582031,1.064117431640625
41,BACE_106,104,0,1,0,53.83822250366211,49.636932373046875,4.201290130615234
41,BACE_95,94,1,0,0,35.529571533203125,51.53805160522461,16.008480072021484
41,BACE_27,26,1,0,0,34.02532196044922,37.912498474121094,3.887176513671875
41,BACE_231,204,1,1,1,151.22251892089844,129.32046508789062,21.902053833007812
41,BACE_65,64,1,1,1,85.11848449707031,65.79386901855469,19.324615478515625
41,BACE_87,86,1,1,1,45.874000549316406,31.796031951904297,14.07796859741211
42,BACE_108,106,0,0,1,48.567169189453125,59.60727310180664,11.040103912353516
42,BACE_182,180,0,0,1,16.199108123779297,29.100757598876953,12.901649475097656
42,BACE_164,162,0,1,0,70.43327331542969,55.40754699707031,15.025726318359375
42,BACE_159,157,0,0,1,45.912899017333984,49.880924224853516,3.9680252075195312
42,BACE_126,124,0,1,0,60.937713623046875,57.63165283203125,3.306060791015625
42,BACE_7,6,1,0,0,60.2586784362793,65.10700225830078,4.848323822021484
42,BACE_58,57,1,1,1,81.77770233154297,73.45709991455078,8.320602416992188
42,BACE_263,236,1,1,1,41.95820236206055,31.829795837402344,10.128406524658203
42,BACE_10,9,1,0,0,49.97952651977539,63.785282135009766,13.805755615234375
42,BACE_36,35,1,1,1,36.25865173339844,27.47883415222168,8.779817581176758
43,BACE_182,180,0,0,1,36.85372543334961,57.58943176269531,20.735706329345703
43,BACE_194,192,0,0,1,16.01393699645996,71.84242248535156,55.8284854888916
43,BACE_117,115,0,1,0,84.38066864013672,48.190345764160156,36.19032287597656
43,BACE_149,147,0,1,0,71.66112518310547,52.768062591552734,18.893062591552734
43,BACE_137,135,0,1,0,76.3687744140625,71.64783477783203,4.720939636230469
43,BACE_266,239,1,0,0,29.362428665161133,64.53230285644531,35.16987419128418
43,BACE_267,240,1,0,0,29.19730567932129,61.810401916503906,32.61309623718262
43,BACE_239,212,1,1,1,80.43695068359375,69.5353775024414,10.901573181152344
43,BACE_63,62,1,1,1,53.49585723876953,34.54178237915039,18.95407485961914
43,BACE_87,86,1,1,1,65.20275115966797,32.97409439086914,32.22865676879883
44,BACE_152,150,0,0,1,56.33141326904297,75.60650634765625,19.27509307861328
44,BACE_164,162,0,0,1,72.24940490722656,90.30622863769531,18.05682373046875
44,BACE_122,120,0,0,1,43.13892364501953,71.1029052734375,27.96398162841797
44,BACE_194,192,0,0,1,44.615684509277344,60.36294174194336,15.747257232666016
44,BACE_174,172,0,0,1,48.25840759277344,58.48683547973633,10.22842788696289
44,BACE_88,87,1,1,1,121.87701416015625,109.31585693359375,12.5611572265625
44,BACE_11,10,1,0,0,39.24751663208008,51.884918212890625,12.637401580810547
44,BACE_43,42,1,1,1,36.759979248046875,30.861886978149414,5.898092269897461
44,BACE_242,215,1,0,0,73.01564025878906,93.33850860595703,20.32286834716797
44,BACE_81,80,1,0,0,57.501651763916016,76.15023803710938,18.64858627319336
45,BACE_126,124,0,0,1,56.13621139526367,56.44148635864258,0.30527496337890625
45,BACE_157,155,0,1,0,49.5228271484375,46.764034271240234,2.7587928771972656
45,BACE_204,202,0,0,1,41.21635437011719,48.1829948425293,6.966640472412109
45,BACE_205,203,0,0,1,47.79929733276367,50.66600799560547,2.866710662841797
45,BACE_168,166,0,0,1,48.34333038330078,48.64866638183594,0.30533599853515625
45,BACE_32,31,1,0,0,39.95316696166992,56.192832946777344,16.239665985107422
45,BACE_66,65,1,0,0,97.61144256591797,112.12957000732422,14.51812744140625
45,BACE_253,226,1,1,1,52.6038932800293,42.556724548339844,10.047168731689453
45,BACE_2,1,1,0,0,73.48460388183594,87.42323303222656,13.938629150390625
45,BACE_258,231,1,1,1,46.30112838745117,32.909584045410156,13.391544342041016
46,BACE_124,122,0,0,1,45.64643096923828,47.01401901245117,1.3675880432128906
46,BACE_133,131,0,0,1,47.800758361816406,55.823184967041016,8.02242660522461
46,BACE_196,194,0,0,1,41.40097427368164,45.84150695800781,4.440532684326172
46,BACE_201,199,0,0,1,46.155418395996094,56.69469451904297,10.539276123046875
46,BACE_169,167,0,1,0,35.992767333984375,35.40534210205078,0.5874252319335938
46,BACE_232,205,1,0,0,68.74166107177734,80.74292755126953,12.001266479492188
46,BACE_53,52,1,1,1,50.35096740722656,46.247005462646484,4.103961944580078
46,BACE_100,98,1,0,0,29.97303581237793,41.553436279296875,11.580400466918945
46,BACE_253,226,1,1,1,53.40497589111328,51.7833137512207,1.6216621398925781
46,BACE_30,29,1,0,0,30.842609405517578,40.81700897216797,9.97439956665039
47,BACE_155,153,0,0,1,45.772850036621094,61.36155700683594,15.588706970214844
47,BACE_178,176,0,0,1,26.094932556152344,42.500240325927734,16.40530776977539
47,BACE_167,165,0,0,1,43.761024475097656,62.73738479614258,18.976360321044922
47,BACE_190,188,0,1,0,53.308448791503906,48.82695388793945,4.481494903564453
47,BACE_175,173,0,0,1,22.1758975982666,60.412296295166016,38.236398696899414
47,BACE_261,234,1,0,0,44.9251823425293,55.959747314453125,11.034564971923828
47,BACE_260,233,1,0,0,36.1428108215332,48.326416015625,12.183605194091797
47,BACE_235,208,1,0,0,46.519195556640625,62.725406646728516,16.20621109008789
47,BACE_31,30,1,1,1,104.67089080810547,81.3735122680664,23.297378540039062
47,BACE_99,97,1,1,1,50.308895111083984,39.96776580810547,10.341129302978516
48,BACE_188,186,0,0,1,35.38713836669922,40.00494384765625,4.617805480957031
48,BACE_164,162,0,1,0,79.19935607910156,68.04230499267578,11.157051086425781
48,BACE_140,138,0,0,1,37.48318862915039,56.77190017700195,19.288711547851562
48,BACE_194,192,0,0,1,25.009775161743164,56.44630432128906,31.4365291595459
48,BACE_205,203,0,0,1,30.033905029296875,57.592960357666016,27.55905532836914
48,BACE_10,9,1,1,1,62.94223403930664,44.86757278442383,18.074661254882812
48,BACE_67,66,1,1,1,48.45736312866211,35.272308349609375,13.185054779052734
48,BACE_232,205,1,1,1,80.06231689453125,73.03978729248047,7.022529602050781
48,BACE_83,82,1,1,1,111.98006439208984,90.40768432617188,21.57238006591797
48,BACE_264,237,1,1,1,43.77704620361328,42.592403411865234,1.1846427917480469
49,BACE_166,164,0,0,1,24.764301300048828,79.95372772216797,55.18942642211914
49,BACE_118,116,0,0,1,58.927494049072266,96.05166625976562,37.12417221069336
49,BACE_186,184,0,0,1,45.80814743041992,91.70462036132812,45.8964729309082
49,BACE_109,107,0,1,0,98.01416015625,79.54046630859375,18.47369384765625
49,BACE_153,151,0,0,1,26.721601486206055,81.03086853027344,54.30926704406738
49,BACE_19,18,1,0,0,40.44590377807617,50.71115493774414,10.265251159667969
49,BACE_232,205,1,1,1,83.12022399902344,72.84063720703125,10.279586791992188
49,BACE_57,56,1,0,0,81.57720184326172,102.86650085449219,21.28929901123047
49,BACE_72,71,1,0,0,66.25598907470703,95.5744857788086,29.318496704101562
49,BACE_86,85,1,0,0,40.38211441040039,88.30008697509766,47.917972564697266
50,BACE_194,192,0,0,1,55.15007400512695,60.05996322631836,4.909889221191406
50,BACE_107,105,0,0,1,67.62788391113281,76.5053482055664,8.877464294433594
50,BACE_112,110,0,0,1,36.03517532348633,38.17963790893555,2.1444625854492188
50,BACE_124,122,0,0,1,28.987152099609375,40.40596008300781,11.418807983398438
50,BACE_201,199,0,0,1,55.340293884277344,60.06681823730469,4.726524353027344
50,BACE_262,235,1,0,0,52.902488708496094,61.86155700683594,8.959068298339844
50,BACE_95,94,1,0,0,35.524879455566406,43.681034088134766,8.15615463256836
50,BACE_35,34,1,1,1,56.94484329223633,47.21803283691406,9.726810455322266
50,BACE_65,64,1,1,1,91.91014099121094,77.51724243164062,14.392898559570312
50,BACE_8,7,1,1,1,71.84044647216797,62.027244567871094,9.813201904296875
51,BACE_172,170,0,0,1,28.918426513671875,51.13411331176758,22.215686798095703
51,BACE_182,180,0,0,1,32.48834991455078,44.33415222167969,11.845802307128906
51,BACE_130,128,0,0,1,48.97420883178711,56.15703201293945,7.182823181152344
51,BACE_124,122,0,0,1,35.420997619628906,48.55195617675781,13.130958557128906
51,BACE_153,151,0,0,1,34.619815826416016,45.11020278930664,10.490386962890625
51,BACE_20,19,1,1,1,50.15371322631836,37.2792854309082,12.874427795410156
51,BACE_83,82,1,1,1,100.36235046386719,78.73480987548828,21.627540588378906
51,BACE_52,51,1,0,0,42.43630599975586,52.84796142578125,10.41165542602539
51,BACE_239,212,1,1,1,91.23796844482422,68.57720184326172,22.6607666015625
51,BACE_30,29,1,1,1,45.9906005859375,31.092971801757812,14.897628784179688
52,BACE_104,102,0,1,0,55.44750213623047,53.78606033325195,1.6614418029785156
52,BACE_204,202,0,0,1,31.66136932373047,47.22576904296875,15.564399719238281
52,BACE_157,155,0,0,1,38.432071685791016,48.12809371948242,9.696022033691406
52,BACE_167,165,0,0,1,44.876895904541016,57.655696868896484,12.778800964355469
52,BACE_154,152,0,1,0,26.574739456176758,23.803630828857422,2.771108627319336
52,BACE_65,64,1,1,1,86.48434448242188,83.31343841552734,3.1709060668945312
52,BACE_93,92,1,1,1,62.94563674926758,52.1588249206543,10.786811828613281
52,BACE_56,55,1,0,0,42.69255828857422,45.764610290527344,3.072052001953125
52,BACE_100,98,1,0,0,37.746826171875,42.50657272338867,4.759746551513672
52,BACE_262,235,1,0,0,42.06514358520508,55.32699203491211,13.261848449707031
53,BACE_173,171,0,1,0,56.900028228759766,42.760231018066406,14.13979721069336
53,BACE_169,167,0,1,0,37.90552520751953,36.074134826660156,1.831390380859375
53,BACE_158,156,0,1,0,61.935787200927734,48.99312973022461,12.942657470703125
53,BACE_168,166,0,0,1,31.600322723388672,68.65425109863281,37.05392837524414
53,BACE_130,128,0,1,0,58.80199432373047,55.063377380371094,3.738616943359375
53,BACE_11,10,1,1,1,48.42990493774414,41.144432067871094,7.285472869873047
53,BACE_239,212,1,0,0,74.65151977539062,88.13020324707031,13.478683471679688
53,BACE_63,62,1,0,0,40.647430419921875,45.70835876464844,5.0609283447265625
53,BACE_51,50,1,1,1,56.17851638793945,55.17710494995117,1.0014114379882812
53,BACE_75,74,1,1,1,134.53990173339844,118.77059936523438,15.769302368164062
54,BACE_108,106,0,1,0,61.398990631103516,34.654335021972656,26.74465560913086
54,BACE_161,159,0,0,1,33.004234313964844,42.656917572021484,9.65268325805664
54,BACE_186,184,0,0,1,36.91129684448242,62.18819046020508,25.276893615722656
54,BACE_105,103,0,1,0,180.36279296875,153.9467315673828,26.416061401367188
54,BACE_158,156,0,1,0,64.03404998779297,44.812744140625,19.22130584716797
54,BACE_90,89,1,0,0,36.59933090209961,44.682334899902344,8.083003997802734
54,BACE_36,35,1,0,0,41.61196517944336,49.7566032409668,8.144638061523438
54,BACE_45,44,1,1,1,76.35832977294922,53.19795227050781,23.160377502441406
54,BACE_266,239,1,0,0,32.14445114135742,54.186832427978516,22.042381286621094
54,BACE_252,225,1,0,0,45.114681243896484,64.33030700683594,19.215625762939453
55,BACE_152,150,0,0,1,58.39820861816406,81.5788803100586,23.18067169189453
55,BACE_193,191,0,0,1,23.38347625732422,56.24658966064453,32.86311340332031
55,BACE_158,156,0,0,1,67.64579772949219,82.09750366210938,14.451705932617188
55,BACE_172,170,0,0,1,56.196475982666016,79.10077667236328,22.904300689697266
55,BACE_182,180,0,0,1,27.98348045349121,67.36708068847656,39.38360023498535
55,BACE_50,49,1,0,0,46.150760650634766,49.6668701171875,3.5161094665527344
55,BACE_86,85,1,0,0,42.18302536010742,73.41815948486328,31.23513412475586
55,BACE_255,228,1,0,0,73.29508209228516,87.70885467529297,14.413772583007812
55,BACE_81,80,1,1,1,81.29009246826172,68.25634765625,13.033744812011719
55,BACE_21,20,1,1,1,47.22758865356445,44.47060012817383,2.756988525390625
56,BACE_172,170,0,0,1,40.86819076538086,53.53001403808594,12.661823272705078
56,BACE_203,201,0,0,1,38.52779006958008,54.779754638671875,16.251964569091797
56,BACE_173,171,0,0,1,51.68603515625,56.52671813964844,4.8406829833984375
56,BACE_177,175,0,0,1,40.68867874145508,49.25523376464844,8.56655502319336
56,BACE_163,161,0,0,1,16.841562271118164,40.16082763671875,23.319265365600586
56,BACE_255,228,1,0,0,65.90666198730469,66.12185668945312,0.2151947021484375
56,BACE_70,69,1,0,0,36.40757369995117,49.07868957519531,12.67111587524414
56,BACE_50,49,1,1,1,43.32037353515625,40.55476379394531,2.7656097412109375
56,BACE_17,16,1,1,1,52.25987243652344,41.96166229248047,10.298210144042969
56,BACE_231,204,1,1,1,150.93516540527344,136.70306396484375,14.232101440429688
57,BACE_107,105,0,1,0,82.55309295654297,80.56143951416016,1.9916534423828125
57,BACE_205,203,0,0,1,36.22766876220703,57.29536056518555,21.067691802978516
57,BACE_196,194,0,0,1,32.263057708740234,50.80642318725586,18.543365478515625
57,BACE_111,109,0,0,1,21.525386810302734,40.63716125488281,19.111774444580078
57,BACE_109,107,0,1,0,106.53238677978516,82.99798583984375,23.534400939941406
57,BACE_82,81,1,1,1,44.2165641784668,42.0938835144043,2.1226806640625
57,BACE_252,225,1,0,0,48.20238494873047,49.52252197265625,1.3201370239257812
57,BACE_90,89,1,1,1,46.75870895385742,40.55767822265625,6.201030731201172
57,BACE_31,30,1,1,1,97.6294937133789,78.10353088378906,19.525962829589844
57,BACE_258,231,1,0,0,44.58220672607422,48.26240158081055,3.680194854736328
58,BACE_172,170,0,1,0,54.34156799316406,47.7069206237793,6.634647369384766
58,BACE_144,142,0,0,1,43.3523063659668,60.27613830566406,16.923831939697266
58,BACE_186,184,0,0,1,34.590755462646484,57.5189094543457,22.92815399169922
58,BACE_145,143,0,1,0,40.564842224121094,26.762495040893555,13.802347183227539
58,BACE_191,189,0,0,1,37.587223052978516,59.76978302001953,22.182559967041016
58,BACE_75,74,1,1,1,138.03623962402344,109.8938980102539,28.14234161376953
58,BACE_12,11,1,1,1,43.93010330200195,18.796043395996094,25.13405990600586
58,BACE_86,85,1,0,0,46.66746139526367,50.486087799072266,3.8186264038085938
58,BACE_60,59,1,1,1,78.46049499511719,59.996944427490234,18.463550567626953
58,BACE_43,42,1,1,1,45.30324935913086,32.01967239379883,13.283576965332031
59,BACE_109,107,0,0,1,78.95085144042969,98.73406982421875,19.783218383789062
59,BACE_166,164,0,1,0,48.929481506347656,27.85515022277832,21.074331283569336
59,BACE_150,148,0,0,1,37.16712951660156,48.834686279296875,11.667556762695312
59,BACE_112,110,0,1,0,35.365692138671875,30.022113800048828,5.343578338623047
59,BACE_175,173,0,1,0,66.92831420898438,44.75354766845703,22.174766540527344
59,BACE_261,234,1,1,1,67.65274810791016,43.128475189208984,24.524272918701172
59,BACE_47,46,1,1,1,52.88035202026367,50.87246322631836,2.0078887939453125
59,BACE_51,50,1,1,1,71.21007537841797,49.42917251586914,21.780902862548828
59,BACE_71,70,1,0,0,37.48725128173828,43.28843307495117,5.801181793212891
59,BACE_30,29,1,0,0,38.04697036743164,42.03112030029297,3.984149932861328
60,BACE_137,135,0,0,1,54.3558235168457,64.53096008300781,10.17513656616211
60,BACE_122,120,0,0,1,42.56905746459961,52.086631774902344,9.517574310302734
60,BACE_106,104,0,0,1,52.670955657958984,55.97004318237305,3.2990875244140625
60,BACE_112,110,0,0,1,30.58858871459961,39.87354278564453,9.284954071044922
60,BACE_205,203,0,0,1,49.90178680419922,59.66893005371094,9.767143249511719
60,BACE_36,35,1,0,0,39.22193908691406,45.673675537109375,6.4517364501953125
60,BACE_57,56,1,0,0,81.31978607177734,86.03359985351562,4.713813781738281
60,BACE_11,10,1,1,1,46.78432846069336,40.03057861328125,6.753749847412109
60,BACE_28,27,1,0,0,39.21167755126953,47.54954147338867,8.33786392211914
60,BACE_90,89,1,0,0,45.07678985595703,45.6077880859375,0.5309982299804688
61,BACE_171,169,0,0,1,22.05748176574707,45.522056579589844,23.464574813842773
61,BACE_121,119,0,1,0,46.33686065673828,43.42207336425781,2.9147872924804688
61,BACE_201,199,0,0,1,29.49907112121582,54.87027359008789,25.37120246887207
61,BACE_152,150,0,0,1,48.403587341308594,57.4795036315918,9.075916290283203
61,BACE_204,202,0,0,1,29.504335403442383,51.41910171508789,21.914766311645508
61,BACE_8,7,1,1,1,76.12255096435547,70.87346649169922,5.24908447265625
61,BACE_12,11,1,1,1,44.96929168701172,28.877683639526367,16.09160804748535
61,BACE_234,207,1,0,0,44.313499450683594,49.053951263427734,4.740451812744141
61,BACE_87,86,1,1,1,54.22865676879883,29.027355194091797,25.20130157470703
61,BACE_93,92,1,1,1,66.6205825805664,55.93851852416992,10.682064056396484
62,BACE_164,162,0,0,1,73.83753204345703,74.20992279052734,0.3723907470703125
62,BACE_130,128,0,1,0,67.63239288330078,61.708919525146484,5.923473358154297
62,BACE_112,110,0,0,1,29.28221893310547,30.54852294921875,1.2663040161132812
62,BACE_196,194,0,1,0,57.795291900634766,43.66098403930664,14.134307861328125
62,BACE_129,127,0,1,0,51.89581298828125,36.15400695800781,15.741806030273438
62,BACE_247,220,1,1,1,49.733985900878906,36.37677001953125,13.357215881347656
62,BACE_64,63,1,0,0,53.46781539916992,63.670101165771484,10.202285766601562
62,BACE_100,98,1,1,1,41.06427764892578,29.555734634399414,11.508543014526367
62,BACE_240,213,1,1,1,92.50877380371094,89.00897216796875,3.4998016357421875
62,BACE_94,93,1,0,0,86.76714324951172,89.57009887695312,2.8029556274414062
63,BACE_147,145,0,0,1,49.204036712646484,52.27052688598633,3.0664901733398438
63,BACE_177,175,0,0,1,39.13761520385742,59.99618148803711,20.858566284179688
63,BACE_167,165,0,0,1,52.88650894165039,62.4986572265625,9.61214828491211
63,BACE_197,195,0,0,1,28.5831298828125,51.124977111816406,22.541847229003906
63,BACE_200,198,0,0,1,37.467529296875,65.26631927490234,27.798789978027344
63,BACE_263,236,1,0,0,40.26258850097656,61.604148864746094,21.34156036376953
63,BACE_56,55,1,1,1,50.94842529296875,44.895423889160156,6.053001403808594
63,BACE_82,81,1,1,1,47.55156707763672,34.45343780517578,13.098129272460938
63,BACE_31,30,1,1,1,103.69367980957031,71.30734252929688,32.38633728027344
63,BACE_232,205,1,1,1,84.73735809326172,77.9783935546875,6.758964538574219
64,BACE_118,116,0,1,0,68.09222412109375,58.70094680786133,9.391277313232422
64,BACE_172,170,0,0,1,40.05482482910156,41.276981353759766,1.2221565246582031
64,BACE_126,124,0,0,1,53.49095153808594,59.92280960083008,6.431858062744141
64,BACE_155,153,0,1,0,62.74627685546875,56.55377960205078,6.192497253417969
64,BACE_106,104,0,0,1,49.86777877807617,59.0984001159668,9.230621337890625
64,BACE_88,87,1,0,0,112.45030212402344,135.4687042236328,23.018402099609375
64,BACE_75,74,1,0,0,116.5682144165039,136.9310760498047,20.36286163330078
64,BACE_93,92,1,0,0,45.32698440551758,58.70371627807617,13.376731872558594
64,BACE_11,10,1,0,0,40.01521682739258,56.89358901977539,16.878372192382812
64,BACE_63,62,1,0,0,33.417869567871094,42.93825149536133,9.520381927490234
65,BACE_133,131,0,0,1,36.0255126953125,60.204132080078125,24.178619384765625
65,BACE_193,191,0,0,1,27.799259185791016,52.76969528198242,24.970436096191406
65,BACE_145,143,0,0,1,40.79924011230469,41.39327621459961,0.5940361022949219
65,BACE_179,177,0,1,0,45.69313430786133,40.71660232543945,4.976531982421875
65,BACE_109,107,0,1,0,109.06037139892578,77.63775634765625,31.42261505126953
65,BACE_258,231,1,0,0,47.812171936035156,51.583919525146484,3.771747589111328
65,BACE_50,49,1,0,0,42.40314865112305,44.9921989440918,2.58905029296875
65,BACE_93,92,1,1,1,65.60386657714844,40.327510833740234,25.276355743408203
65,BACE_266,239,1,0,0,30.567100524902344,57.390933990478516,26.823833465576172
65,BACE_257,230,1,1,1,73.36103820800781,59.92087173461914,13.440166473388672
66,BACE_161,159,0,0,1,22.19108772277832,36.50178527832031,14.310697555541992
66,BACE_167,165,0,0,1,44.30718994140625,49.759891510009766,5.452701568603516
66,BACE_168,166,0,0,1,33.336387634277344,50.83081817626953,17.494430541992188
66,BACE_103,101,0,1,0,59.827388763427734,51.7705078125,8.056880950927734
66,BACE_117,115,0,1,0,80.88069152832031,66.63818359375,14.242507934570312
66,BACE_8,7,1,1,1,75.83966827392578,66.29751586914062,9.542152404785156
66,BACE_21,20,1,1,1,37.69879913330078,27.291065216064453,10.407733917236328
66,BACE_247,220,1,0,0,32.277347564697266,41.44963836669922,9.172290802001953
66,BACE_47,46,1,1,1,57.29888153076172,54.38956069946289,2.909320831298828
66,BACE_83,82,1,1,1,109.3634262084961,90.79315185546875,18.570274353027344
67,BACE_161,159,0,0,1,40.57740020751953,54.32648468017578,13.74908447265625
67,BACE_164,162,0,0,1,65.06229400634766,69.82866668701172,4.7663726806640625
67,BACE_115,113,0,0,1,79.388427734375,85.01199340820312,5.623565673828125
67,BACE_186,184,0,0,1,54.56365966796875,72.87158203125,18.30792236328125
67,BACE_106,104,0,1,0,51.56182861328125,48.83455276489258,2.727275848388672
67,BACE_95,94,1,0,0,33.31656265258789,66.24049377441406,32.92393112182617
67,BACE_93,92,1,0,0,44.86039352416992,46.08612060546875,1.2257270812988281
67,BACE_235,208,1,0,0,59.236534118652344,64.40771484375,5.171180725097656
67,BACE_261,234,1,0,0,40.6980094909668,76.40509033203125,35.70708084106445
67,BACE_90,89,1,0,0,49.64561080932617,55.109928131103516,5.464317321777344
68,BACE_182,180,0,0,1,27.140914916992188,38.88166809082031,11.740753173828125
68,BACE_202,200,0,0,1,23.470420837402344,57.49803924560547,34.027618408203125
68,BACE_157,155,0,0,1,27.636064529418945,56.66223907470703,29.026174545288086
68,BACE_167,165,0,1,0,48.4411735534668,47.56706237792969,0.8741111755371094
68,BACE_194,192,0,0,1,22.86701011657715,56.13819122314453,33.27118110656738
68,BACE_50,49,1,1,1,44.9465217590332,35.912994384765625,9.033527374267578
68,BACE_86,85,1,0,0,40.254024505615234,50.76105880737305,10.507034301757812
68,BACE_12,11,1,1,1,50.040733337402344,28.012100219726562,22.02863311767578
68,BACE_1,0,1,1,1,31.873140335083008,30.286279678344727,1.5868606567382812
68,BACE_46,45,1,1,1,57.33269119262695,41.46249008178711,15.870201110839844
69,BACE_164,162,0,1,0,77.75275421142578,53.384822845458984,24.367931365966797
69,BACE_124,122,0,0,1,34.9206428527832,38.16593551635742,3.2452926635742188
